country,state,date,label,value
1,12,2015-01-01,Manejo de dejetos,1754.2540725013264
1,12,2015-01-01,Queima resíduos de colheita,10.842479493119999
1,12,2016-01-01,Fertilizante,93.79575060389827
1,12,2016-01-01,Adubos organicos,532.3875280555166
1,12,2016-01-01,Deposição de dejetos,28315.87639697427
1,12,2016-01-01,Manejo de dejetos,1719.7667821201037
1,12,2016-01-01,Queima resíduos de colheita,2.35733600256
1,12,2017-01-01,Fertilizante,80.59827458793234
1,12,2017-01-01,Adubos organicos,486.14710765177995
1,12,2017-01-01,Deposição de dejetos,27292.534505884214
1,12,2017-01-01,Manejo de dejetos,1606.6287146000225
1,12,2017-01-01,Queima resíduos de colheita,0.39220308864000003
1,12,2018-01-01,Fertilizante,76.63725540339571
1,12,2018-01-01,Adubos organicos,493.32622400223505
1,12,2018-01-01,Deposição de dejetos,30889.73543285355
1,12,2018-01-01,Manejo de dejetos,1631.0309906193127
1,12,2018-01-01,Queima resíduos de colheita,0.16357216128
1,12,2019-01-01,Fertilizante,60.101302066605435
1,12,2019-01-01,Adubos organicos,504.78485941525486
1,12,2019-01-01,Deposição de dejetos,32744.022506688205
1,12,2019-01-01,Manejo de dejetos,1674.7541397285624
1,12,2019-01-01,Queima resíduos de colheita,0.12183376127999997
1,12,2020-01-01,Fertilizante,71.77314913461286
1,12,2020-01-01,Adubos organicos,509.40434054483455
1,12,2020-01-01,Deposição de dejetos,35846.44144331671
1,12,2020-01-01,Manejo de dejetos,1740.3395654213696
1,12,2020-01-01,Queima resíduos de colheita,0.11884798463999997
1,12,2021-01-01,Fertilizante,72.12156247992652
1,12,2021-01-01,Adubos organicos,487.60708581183127
1,12,2021-01-01,Deposição de dejetos,39690.75653654585
1,12,2021-01-01,Manejo de dejetos,1699.7397801205739
1,12,2021-01-01,Queima resíduos de colheita,0.12505075967999998
1,13,1990-01-01,Fertilizante,4.594047968767941
1,13,1990-01-01,Adubos organicos,518.9201813531934
1,13,1990-01-01,Deposição de dejetos,6627.702544891885
1,13,1990-01-01,Manejo de dejetos,2020.4353176492411
1,13,1990-01-01,Queima resíduos de colheita,41.43429312
1,13,1991-01-01,Fertilizante,5.362760925701626
1,13,1991-01-01,Adubos organicos,528.3244791023017
1,13,1991-01-01,Deposição de dejetos,6754.564127074309
1,13,1991-01-01,Manejo de dejetos,2048.346036908053
1,13,1991-01-01,Queima resíduos de colheita,15.56905152
1,13,1992-01-01,Fertilizante,7.5073929554653
1,13,1992-01-01,Adubos organicos,487.4076176208724
1,13,1992-01-01,Deposição de dejetos,6690.5254089093705
1,13,1992-01-01,Manejo de dejetos,1839.7516743826013
1,13,1992-01-01,Queima resíduos de colheita,11.00708928
1,13,1993-01-01,Fertilizante,9.86093690166835
1,13,1993-01-01,Adubos organicos,514.8816333264051
1,13,1993-01-01,Deposição de dejetos,7231.651972443737
1,13,1993-01-01,Manejo de dejetos,1922.817395308737
1,13,1993-01-01,Queima resíduos de colheita,38.92316736
1,13,1994-01-01,Fertilizante,10.198810250815026
1,13,1994-01-01,Adubos organicos,563.4165207621942
