country,state,date,label,value
1,15,1993-01-01,Emissão de CO2,3.6793924349091522
1,15,1993-01-01,Emissão de CH4,588.1840594862781
1,15,1993-01-01,Emissão de N2O,13.758372277257203
1,15,1994-01-01,Emissão de CO2e,16881.647156575204
1,15,1994-01-01,Emissão de CO2,6.088176332483316
1,15,1994-01-01,Emissão de CH4,598.1772714682768
1,15,1994-01-01,Emissão de N2O,13.915600901319054
1,15,1995-01-01,Emissão de CO2e,17923.928816616644
1,15,1995-01-01,Emissão de CO2,10.656448362397711
1,15,1995-01-01,Emissão de CH4,637.4391151256335
1,15,1995-01-01,Emissão de N2O,14.603390163277231
1,15,1996-01-01,Emissão de CO2e,14005.911317251579
1,15,1996-01-01,Emissão de CO2,14.399712632231823
1,15,1996-01-01,Emissão de CH4,490.3170548231651
1,15,1996-01-01,Emissão de N2O,11.918882107525418
1,15,1997-01-01,Emissão de CO2e,15378.234935855398
1,15,1997-01-01,Emissão de CO2,19.282985719953516
1,15,1997-01-01,Emissão de CH4,539.4002525084117
1,15,1997-01-01,Emissão de N2O,13.004989185350965
1,15,1998-01-01,Emissão de CO2e,16859.03578215756
1,15,1998-01-01,Emissão de CO2,17.603785456962132
1,15,1998-01-01,Emissão de CH4,594.7487910657144
1,15,1998-01-01,Emissão de N2O,14.037765755872893
1,15,1999-01-01,Emissão de CO2e,17976.79053490663
1,15,1999-01-01,Emissão de CO2,27.253001537724295
1,15,1999-01-01,Emissão de CH4,633.7911051111403
1,15,1999-01-01,Emissão de N2O,14.967497825919232
1,15,2000-01-01,Emissão de CO2e,20403.51221703726
1,15,2000-01-01,Emissão de CO2,33.73752284246239
1,15,2000-01-01,Emissão de CH4,725.23320716021
1,15,2000-01-01,Emissão de N2O,16.580249496227058
1,15,2001-01-01,Emissão de CO2e,21895.144013481302
1,15,2001-01-01,Emissão de CO2,29.743199004079496
1,15,2001-01-01,Emissão de CH4,783.2825074424626
1,15,2001-01-01,Emissão de N2O,17.47247792963067
1,15,2002-01-01,Emissão de CO2e,23351.94158780084
1,15,2002-01-01,Emissão de CO2,33.62953281335523
1,15,2002-01-01,Emissão de CH4,828.7885323737669
1,15,2002-01-01,Emissão de N2O,19.076622177865737
1,15,2003-01-01,Emissão de CO2e,25468.639221645204
1,15,2003-01-01,Emissão de CO2,52.91045963686015
1,15,2003-01-01,Emissão de CH4,905.4451581972228
1,15,2003-01-01,Emissão de N2O,20.649614322150537
1,15,2004-01-01,Emissão de CO2e,31918.716285841067
