state,date,label,nutrient,value
17,2004-01-01,Dejetos suínos,N,3198.5357999999997
17,2005-01-01,Dejetos galináceos,N,1657.4118200000003
17,2005-01-01,Dejetos suínos,N,3187.6301999999996
17,2006-01-01,Dejetos galináceos,N,1820.26352
17,2006-01-01,Dejetos suínos,N,3189.1921999999995
17,2007-01-01,Dejetos galináceos,N,1926.6983
17,2007-01-01,Dejetos suínos,N,3603.108
17,2008-01-01,Dejetos galináceos,N,1934.24522
17,2008-01-01,Dejetos suínos,N,3656.5994
17,2009-01-01,Dejetos galináceos,N,1935.9899999999998
17,2009-01-01,Dejetos suínos,N,3609.3702
17,2010-01-01,Dejetos galináceos,N,1924.40812
17,2010-01-01,Dejetos suínos,N,3777.768
17,2011-01-01,Dejetos galináceos,N,1916.6414000000002
17,2011-01-01,Dejetos suínos,N,3778.1513999999997
17,2012-01-01,Dejetos galináceos,N,1814.57766
17,2012-01-01,Dejetos suínos,N,3690.9918
17,2013-01-01,Dejetos galináceos,N,1743.12496
17,2013-01-01,Dejetos suínos,N,3686.5755999999997
17,2014-01-01,Dejetos galináceos,N,2120.5975
17,2014-01-01,Dejetos suínos,N,3886.5825999999997
17,2015-01-01,Dejetos galináceos,N,4985.6667
17,2015-01-01,Dejetos suínos,N,4198.3862
17,2016-01-01,Dejetos galináceos,N,5848.089459999999
17,2016-01-01,Dejetos suínos,N,4379.5923999999995
17,2017-01-01,Dejetos galináceos,N,3955.5951000000005
17,2017-01-01,Dejetos suínos,N,4425.671399999999
17,2018-01-01,Dejetos galináceos,N,3455.25976
17,2018-01-01,Dejetos suínos,N,4529.445
17,2019-01-01,Dejetos galináceos,N,3688.74716
17,2019-01-01,Dejetos suínos,N,3783.6468
17,2020-01-01,Dejetos galináceos,N,4046.2080399999995
17,2020-01-01,Dejetos suínos,N,3454.7038
17,2021-01-01,Dejetos galináceos,N,3819.9078799999997
17,2021-01-01,Dejetos suínos,N,3562.5101999999997
17,2022-01-01,Dejetos galináceos,N,3865.21494
17,2022-01-01,Dejetos suínos,N,3685.2265999999995
21,2000-01-01,Dejetos galináceos,N,5231.07636
21,2000-01-01,Dejetos suínos,N,26481.793
21,2001-01-01,Dejetos galináceos,N,5282.55954
21,2001-01-01,Dejetos suínos,N,26428.827
21,2002-01-01,Dejetos galináceos,N,5243.79924
21,2002-01-01,Dejetos suínos,N,25802.3514
21,2003-01-01,Dejetos galináceos,N,5113.591780000001
21,2003-01-01,Dejetos suínos,N,24941.135599999998
21,2004-01-01,Dejetos galináceos,N,5103.1984999999995
21,2004-01-01,Dejetos suínos,N,24098.621199999998
21,2005-01-01,Dejetos galináceos,N,5143.61528
21,2005-01-01,Dejetos suínos,N,23658.094599999997
21,2006-01-01,Dejetos galináceos,N,5193.19808
21,2006-01-01,Dejetos suínos,N,23690.229199999998
21,2007-01-01,Dejetos galináceos,N,5133.57314
21,2007-01-01,Dejetos suínos,N,21091.9842
21,2008-01-01,Dejetos galináceos,N,5009.6607
21,2008-01-01,Dejetos suínos,N,20393.7702
21,2009-01-01,Dejetos galináceos,N,4918.02962
21,2009-01-01,Dejetos suínos,N,19611.1798
21,2010-01-01,Dejetos galináceos,N,4167.06938
21,2010-01-01,Dejetos suínos,N,18395.035
21,2011-01-01,Dejetos galináceos,N,4336.483
21,2011-01-01,Dejetos suínos,N,18519.540599999997
21,2012-01-01,Dejetos galináceos,N,4341.7893
21,2012-01-01,Dejetos suínos,N,18757.5326
21,2013-01-01,Dejetos galináceos,N,4025.0839400000004
21,2013-01-01,Dejetos suínos,N,17515.5864
21,2014-01-01,Dejetos galináceos,N,3941.79294
21,2014-01-01,Dejetos suínos,N,17377.7754
21,2015-01-01,Dejetos galináceos,N,4143.172780000001
21,2015-01-01,Dejetos suínos,N,17491.886599999998
21,2016-01-01,Dejetos galináceos,N,4186.15026
21,2016-01-01,Dejetos suínos,N,17629.3284
21,2017-01-01,Dejetos galináceos,N,5056.01722
21,2017-01-01,Dejetos suínos,N,15196.6696
21,2018-01-01,Dejetos galináceos,N,5335.05834
21,2018-01-01,Dejetos suínos,N,14653.860399999998
21,2019-01-01,Dejetos galináceos,N,5211.2685
21,2019-01-01,Dejetos suínos,N,14643.352399999998
21,2020-01-01,Dejetos galináceos,N,5743.23552
21,2020-01-01,Dejetos suínos,N,14633.724799999998
21,2021-01-01,Dejetos galináceos,N,5731.323979999999
21,2021-01-01,Dejetos suínos,N,14154.773
21,2022-01-01,Dejetos galináceos,N,5540.4693
21,2022-01-01,Dejetos suínos,N,13982.2572
22,2000-01-01,Dejetos galináceos,N,4100.40362
22,2000-01-01,Dejetos suínos,N,19831.8194
22,2001-01-01,Dejetos galináceos,N,4187.01164
22,2001-01-01,Dejetos suínos,N,19755.224599999998
22,2002-01-01,Dejetos galináceos,N,4309.47332
22,2002-01-01,Dejetos suínos,N,19506.398
22,2003-01-01,Dejetos galináceos,N,4373.65088
22,2003-01-01,Dejetos suínos,N,19420.6868
22,2004-01-01,Dejetos galináceos,N,4475.64026
22,2004-01-01,Dejetos suínos,N,19319.0148
22,2005-01-01,Dejetos galináceos,N,4513.30962
22,2005-01-01,Dejetos suínos,N,19241.994
22,2006-01-01,Dejetos galináceos,N,4595.39692
22,2006-01-01,Dejetos suínos,N,19169.1764
22,2007-01-01,Dejetos galináceos,N,4441.14678
22,2007-01-01,Dejetos suínos,N,16462.557
22,2008-01-01,Dejetos galináceos,N,4551.60092
22,2008-01-01,Dejetos suínos,N,16334.671799999998
22,2009-01-01,Dejetos galináceos,N,4227.13132
22,2009-01-01,Dejetos suínos,N,13838.5106
22,2010-01-01,Dejetos galináceos,N,4254.202499999999
22,2010-01-01,Dejetos suínos,N,13483.894
22,2011-01-01,Dejetos galináceos,N,4249.9252400000005
22,2011-01-01,Dejetos suínos,N,13280.9618
22,2012-01-01,Dejetos galináceos,N,4205.3081
22,2012-01-01,Dejetos suínos,N,12652.768
22,2013-01-01,Dejetos galináceos,N,4168.6244799999995
22,2013-01-01,Dejetos suínos,N,12172.3536
22,2014-01-01,Dejetos galináceos,N,4252.98998
22,2014-01-01,Dejetos suínos,N,11896.263
22,2015-01-01,Dejetos galináceos,N,4262.67186
22,2015-01-01,Dejetos suínos,N,11506.444599999999
22,2016-01-01,Dejetos galináceos,N,4319.71018
22,2016-01-01,Dejetos suínos,N,11264.874199999998
22,2017-01-01,Dejetos galináceos,N,4364.56652
22,2017-01-01,Dejetos suínos,N,14597.727799999999
22,2018-01-01,Dejetos galináceos,N,4600.2057
22,2018-01-01,Dejetos suínos,N,14811.892199999998
22,2019-01-01,Dejetos galináceos,N,4712.9079
22,2019-01-01,Dejetos suínos,N,14880.8332
22,2020-01-01,Dejetos galináceos,N,4798.65232
22,2020-01-01,Dejetos suínos,N,14982.093399999998
22,2021-01-01,Dejetos galináceos,N,4874.66468
22,2021-01-01,Dejetos suínos,N,15082.629399999998
22,2022-01-01,Dejetos galináceos,N,4961.61544
22,2022-01-01,Dejetos suínos,N,15196.726399999998
23,2000-01-01,Dejetos galináceos,N,9487.174920000001
23,2000-01-01,Dejetos suínos,N,14556.547799999998
23,2001-01-01,Dejetos galináceos,N,9465.28384
23,2001-01-01,Dejetos suínos,N,14763.115199999998
23,2002-01-01,Dejetos galináceos,N,9656.08526
23,2002-01-01,Dejetos suínos,N,14966.9136
