state,date,label,nutrient,value
1337,42,2004-01-01,Fertilizantes Sintéticos,K,72951.19
1338,42,2005-01-01,Fertilizantes Sintéticos,N,100415.0
1339,42,2005-01-01,Fertilizantes Sintéticos,P,31832.828000000005
1340,42,2005-01-01,Fertilizantes Sintéticos,K,65317.68
1341,42,2006-01-01,Fertilizantes Sintéticos,N,90709.0
1342,42,2006-01-01,Fertilizantes Sintéticos,P,34013.02100000001
1343,42,2006-01-01,Fertilizantes Sintéticos,K,63709.14
1344,42,2007-01-01,Fertilizantes Sintéticos,N,117190.0
1345,42,2007-01-01,Fertilizantes Sintéticos,P,36615.35600000001
1346,42,2007-01-01,Fertilizantes Sintéticos,K,69423.69
1347,42,2008-01-01,Fertilizantes Sintéticos,N,106945.0
1348,42,2008-01-01,Fertilizantes Sintéticos,P,41181.132000000005
1349,42,2008-01-01,Fertilizantes Sintéticos,K,70904.41
1350,42,2009-01-01,Fertilizantes Sintéticos,N,125050.0
1351,42,2009-01-01,Fertilizantes Sintéticos,P,43692.571
1352,42,2009-01-01,Fertilizantes Sintéticos,K,63521.56
1353,42,2010-01-01,Fertilizantes Sintéticos,N,114283.0
1354,42,2010-01-01,Fertilizantes Sintéticos,P,35142.666000000005
1355,42,2010-01-01,Fertilizantes Sintéticos,K,59043.71
1356,42,2011-01-01,Fertilizantes Sintéticos,N,116720.0
1357,42,2011-01-01,Fertilizantes Sintéticos,P,34995.834
1358,42,2011-01-01,Fertilizantes Sintéticos,K,59104.299999999996
1359,42,2012-01-01,Fertilizantes Sintéticos,N,109705.0
1360,42,2012-01-01,Fertilizantes Sintéticos,P,42361.906
1361,42,2012-01-01,Fertilizantes Sintéticos,K,74227.73
1362,42,2013-01-01,Fertilizantes Sintéticos,N,156942.0
1363,42,2013-01-01,Fertilizantes Sintéticos,P,50295.204000000005
1364,42,2013-01-01,Fertilizantes Sintéticos,K,84087.3
1365,42,2014-01-01,Fertilizantes Sintéticos,N,136537.0
1366,42,2014-01-01,Fertilizantes Sintéticos,P,42930.44300000001
1367,42,2014-01-01,Fertilizantes Sintéticos,K,76722.70999999999
1368,42,2015-01-01,Fertilizantes Sintéticos,N,102920.0
1369,42,2015-01-01,Fertilizantes Sintéticos,P,38646.53200000001
1370,42,2015-01-01,Fertilizantes Sintéticos,K,69552.34
1371,42,2016-01-01,Fertilizantes Sintéticos,N,156571.0
1372,42,2016-01-01,Fertilizantes Sintéticos,P,52849.469000000005
1373,42,2016-01-01,Fertilizantes Sintéticos,K,96311.54
1374,42,2017-01-01,Fertilizantes Sintéticos,N,153433.0
1375,42,2017-01-01,Fertilizantes Sintéticos,P,47218.287000000004
1376,42,2017-01-01,Fertilizantes Sintéticos,K,104863.03
1377,42,2018-01-01,Fertilizantes Sintéticos,N,136158.0
1378,42,2018-01-01,Fertilizantes Sintéticos,P,46935.111000000004
1379,42,2018-01-01,Fertilizantes Sintéticos,K,102234.42
1380,42,2019-01-01,Fertilizantes Sintéticos,N,128613.0
1381,42,2019-01-01,Fertilizantes Sintéticos,P,54358.867000000006
1382,42,2019-01-01,Fertilizantes Sintéticos,K,112673.33
1383,42,2020-01-01,Fertilizantes Sintéticos,N,141340.0
1384,42,2020-01-01,Fertilizantes Sintéticos,P,59294.34500000001
1385,42,2020-01-01,Fertilizantes Sintéticos,K,111838.34999999999
1386,43,2000-01-01,Fertilizantes Sintéticos,N,168342.0
1387,43,2000-01-01,Fertilizantes Sintéticos,P,123305.23100000001
1388,43,2000-01-01,Fertilizantes Sintéticos,K,255062.31999999998
1389,43,2001-01-01,Fertilizantes Sintéticos,N,186307.0
1390,43,2001-01-01,Fertilizantes Sintéticos,P,153987.43800000002
1391,43,2001-01-01,Fertilizantes Sintéticos,K,305819.31
1392,43,2002-01-01,Fertilizantes Sintéticos,N,231093.0
1393,43,2002-01-01,Fertilizantes Sintéticos,P,172636.41300000003
1394,43,2002-01-01,Fertilizantes Sintéticos,K,352765.76999999996
1395,43,2003-01-01,Fertilizantes Sintéticos,N,239023.0
1396,43,2003-01-01,Fertilizantes Sintéticos,P,195650.58100000003
1397,43,2003-01-01,Fertilizantes Sintéticos,K,398880.57
1398,43,2004-01-01,Fertilizantes Sintéticos,N,275644.0
1399,43,2004-01-01,Fertilizantes Sintéticos,P,197588.67600000004
1400,43,2004-01-01,Fertilizantes Sintéticos,K,425043.82999999996
1401,43,2005-01-01,Fertilizantes Sintéticos,N,225452.0
1402,43,2005-01-01,Fertilizantes Sintéticos,P,144447.29100000003
1403,43,2005-01-01,Fertilizantes Sintéticos,K,305359.49
1404,43,2006-01-01,Fertilizantes Sintéticos,N,263157.0
1405,43,2006-01-01,Fertilizantes Sintéticos,P,164267.863
1406,43,2006-01-01,Fertilizantes Sintéticos,K,323158.83999999997
1407,43,2007-01-01,Fertilizantes Sintéticos,N,296100.0
1408,43,2007-01-01,Fertilizantes Sintéticos,P,184721.64800000002
1409,43,2007-01-01,Fertilizantes Sintéticos,K,363749.99
1410,43,2008-01-01,Fertilizantes Sintéticos,N,301805.0
1411,43,2008-01-01,Fertilizantes Sintéticos,P,176468.029
1412,43,2008-01-01,Fertilizantes Sintéticos,K,327933.82999999996
1413,43,2009-01-01,Fertilizantes Sintéticos,N,353959.0
1414,43,2009-01-01,Fertilizantes Sintéticos,P,218344.428
1415,43,2009-01-01,Fertilizantes Sintéticos,K,332918.81
1416,43,2010-01-01,Fertilizantes Sintéticos,N,435327.0
1417,43,2010-01-01,Fertilizantes Sintéticos,P,199547.74700000003
1418,43,2010-01-01,Fertilizantes Sintéticos,K,367001.93
1419,43,2011-01-01,Fertilizantes Sintéticos,N,465482.0
1420,43,2011-01-01,Fertilizantes Sintéticos,P,212486.00600000002
1421,43,2011-01-01,Fertilizantes Sintéticos,K,405375.32
1422,43,2012-01-01,Fertilizantes Sintéticos,N,483079.0
1423,43,2012-01-01,Fertilizantes Sintéticos,P,239949.70800000004
1424,43,2012-01-01,Fertilizantes Sintéticos,K,445776.39999999997
1425,43,2013-01-01,Fertilizantes Sintéticos,N,561830.0
1426,43,2013-01-01,Fertilizantes Sintéticos,P,280096.461
1427,43,2013-01-01,Fertilizantes Sintéticos,K,520131.12
1428,43,2014-01-01,Fertilizantes Sintéticos,N,599125.0
1429,43,2014-01-01,Fertilizantes Sintéticos,P,290478.27
1430,43,2014-01-01,Fertilizantes Sintéticos,K,548376.02
1431,43,2015-01-01,Fertilizantes Sintéticos,N,476880.0
1432,43,2015-01-01,Fertilizantes Sintéticos,P,256218.78100000005
1433,43,2015-01-01,Fertilizantes Sintéticos,K,531632.4299999999
1434,43,2016-01-01,Fertilizantes Sintéticos,N,597915.0
1435,43,2016-01-01,Fertilizantes Sintéticos,P,295206.61000000004
1436,43,2016-01-01,Fertilizantes Sintéticos,K,596648.82
1437,43,2017-01-01,Fertilizantes Sintéticos,N,596299.0
1438,43,2017-01-01,Fertilizantes Sintéticos,P,313807.07800000004
1439,43,2017-01-01,Fertilizantes Sintéticos,K,623721.76
1440,43,2018-01-01,Fertilizantes Sintéticos,N,553572.0
1441,43,2018-01-01,Fertilizantes Sintéticos,P,295459.63300000003
1442,43,2018-01-01,Fertilizantes Sintéticos,K,621536.37
1443,43,2019-01-01,Fertilizantes Sintéticos,N,566339.0
1444,43,2019-01-01,Fertilizantes Sintéticos,P,309826.88200000004
1445,43,2019-01-01,Fertilizantes Sintéticos,K,675836.63
1446,43,2020-01-01,Fertilizantes Sintéticos,N,685710.0
1447,43,2020-01-01,Fertilizantes Sintéticos,P,336483.00800000003
1448,43,2020-01-01,Fertilizantes Sintéticos,K,699840.23
1449,50,2000-01-01,Fertilizantes Sintéticos,N,60726.0
1450,50,2000-01-01,Fertilizantes Sintéticos,P,59693.32600000001
1451,50,2000-01-01,Fertilizantes Sintéticos,K,107254.26
1452,50,2001-01-01,Fertilizantes Sintéticos,N,46427.0
1453,50,2001-01-01,Fertilizantes Sintéticos,P,54749.545000000006
1454,50,2001-01-01,Fertilizantes Sintéticos,K,99798.37
1455,50,2002-01-01,Fertilizantes Sintéticos,N,58685.0
1456,50,2002-01-01,Fertilizantes Sintéticos,P,64078.62100000001
1457,50,2002-01-01,Fertilizantes Sintéticos,K,121215.68999999999
1458,50,2003-01-01,Fertilizantes Sintéticos,N,80498.0
1459,50,2003-01-01,Fertilizantes Sintéticos,P,86336.342
1460,50,2003-01-01,Fertilizantes Sintéticos,K,167548.78
1461,50,2004-01-01,Fertilizantes Sintéticos,N,80231.0
1462,50,2004-01-01,Fertilizantes Sintéticos,P,89598.11000000002
1463,50,2004-01-01,Fertilizantes Sintéticos,K,173792.87
1464,50,2005-01-01,Fertilizantes Sintéticos,N,67952.0
1465,50,2005-01-01,Fertilizantes Sintéticos,P,63177.09000000001
1466,50,2005-01-01,Fertilizantes Sintéticos,K,130184.67
1467,50,2006-01-01,Fertilizantes Sintéticos,N,66719.0
1468,50,2006-01-01,Fertilizantes Sintéticos,P,64680.80700000001
1469,50,2006-01-01,Fertilizantes Sintéticos,K,114379.81
1470,50,2007-01-01,Fertilizantes Sintéticos,N,88365.0
1471,50,2007-01-01,Fertilizantes Sintéticos,P,88244.721
1472,50,2007-01-01,Fertilizantes Sintéticos,K,163350.63999999998
1473,50,2008-01-01,Fertilizantes Sintéticos,N,91064.0
1474,50,2008-01-01,Fertilizantes Sintéticos,P,79077.335
1475,50,2008-01-01,Fertilizantes Sintéticos,K,149973.53
1476,50,2009-01-01,Fertilizantes Sintéticos,N,83565.0
1477,50,2009-01-01,Fertilizantes Sintéticos,P,80254.176
1478,50,2009-01-01,Fertilizantes Sintéticos,K,127868.14
1479,50,2010-01-01,Fertilizantes Sintéticos,N,104679.0
1480,50,2010-01-01,Fertilizantes Sintéticos,P,84795.043
1481,50,2010-01-01,Fertilizantes Sintéticos,K,175140.78999999998
1482,50,2011-01-01,Fertilizantes Sintéticos,N,126704.0
1483,50,2011-01-01,Fertilizantes Sintéticos,P,85773.486
1484,50,2011-01-01,Fertilizantes Sintéticos,K,184709.86
1485,50,2012-01-01,Fertilizantes Sintéticos,N,144050.0
1486,50,2012-01-01,Fertilizantes Sintéticos,P,106556.33200000001
1487,50,2012-01-01,Fertilizantes Sintéticos,K,224457.72999999998
1488,50,2013-01-01,Fertilizantes Sintéticos,N,161109.0
1489,50,2013-01-01,Fertilizantes Sintéticos,P,123265.90100000001
1490,50,2013-01-01,Fertilizantes Sintéticos,K,230954.13999999998
1491,50,2014-01-01,Fertilizantes Sintéticos,N,173386.0
1492,50,2014-01-01,Fertilizantes Sintéticos,P,134033.14400000003
1493,50,2014-01-01,Fertilizantes Sintéticos,K,256930.65
1494,50,2015-01-01,Fertilizantes Sintéticos,N,167922.0
1495,50,2015-01-01,Fertilizantes Sintéticos,P,125574.13500000001
1496,50,2015-01-01,Fertilizantes Sintéticos,K,266093.01999999996
1497,50,2016-01-01,Fertilizantes Sintéticos,N,201674.0
1498,50,2016-01-01,Fertilizantes Sintéticos,P,136762.646
1499,50,2016-01-01,Fertilizantes Sintéticos,K,302498.48
1500,50,2017-01-01,Fertilizantes Sintéticos,N,196067.0
1501,50,2017-01-01,Fertilizantes Sintéticos,P,135256.744
1502,50,2017-01-01,Fertilizantes Sintéticos,K,284948.95999999996
1503,50,2018-01-01,Fertilizantes Sintéticos,N,188704.0
1504,50,2018-01-01,Fertilizantes Sintéticos,P,117306.96900000001
1505,50,2018-01-01,Fertilizantes Sintéticos,K,266376.88
1506,50,2019-01-01,Fertilizantes Sintéticos,N,186281.0
1507,50,2019-01-01,Fertilizantes Sintéticos,P,160121.60700000002
1508,50,2019-01-01,Fertilizantes Sintéticos,K,337399.14999999997
1509,50,2020-01-01,Fertilizantes Sintéticos,N,256455.0
1510,50,2020-01-01,Fertilizantes Sintéticos,P,185945.68500000003
1511,50,2020-01-01,Fertilizantes Sintéticos,K,381677.99
1512,51,2000-01-01,Fertilizantes Sintéticos,N,109675.0
1513,51,2000-01-01,Fertilizantes Sintéticos,P,158085.18700000003
1514,51,2000-01-01,Fertilizantes Sintéticos,K,294683.2
1515,51,2001-01-01,Fertilizantes Sintéticos,N,107389.0
1516,51,2001-01-01,Fertilizantes Sintéticos,P,178576.11700000003
1517,51,2001-01-01,Fertilizantes Sintéticos,K,317571.27999999997
1518,51,2002-01-01,Fertilizantes Sintéticos,N,132461.0
1519,51,2002-01-01,Fertilizantes Sintéticos,P,242280.66600000003
1520,51,2002-01-01,Fertilizantes Sintéticos,K,415999.32
1521,51,2003-01-01,Fertilizantes Sintéticos,N,207779.0
1522,51,2003-01-01,Fertilizantes Sintéticos,P,319589.89900000003
1523,51,2003-01-01,Fertilizantes Sintéticos,K,608239.77
1524,51,2004-01-01,Fertilizantes Sintéticos,N,195881.0
1525,51,2004-01-01,Fertilizantes Sintéticos,P,341380.46700000006
1526,51,2004-01-01,Fertilizantes Sintéticos,K,605582.11
1527,51,2005-01-01,Fertilizantes Sintéticos,N,162911.0
1528,51,2005-01-01,Fertilizantes Sintéticos,P,263624.62000000005
1529,51,2005-01-01,Fertilizantes Sintéticos,K,546129.21
1530,51,2006-01-01,Fertilizantes Sintéticos,N,157425.0
1531,51,2006-01-01,Fertilizantes Sintéticos,P,251898.16200000004
1532,51,2006-01-01,Fertilizantes Sintéticos,K,460674.06999999995
1533,51,2007-01-01,Fertilizantes Sintéticos,N,233586.0
1534,51,2007-01-01,Fertilizantes Sintéticos,P,310449.607
1535,51,2007-01-01,Fertilizantes Sintéticos,K,596621.4299999999
1536,51,2008-01-01,Fertilizantes Sintéticos,N,213467.0
1537,51,2008-01-01,Fertilizantes Sintéticos,P,282107.972
1538,51,2008-01-01,Fertilizantes Sintéticos,K,537880.6699999999
1539,51,2009-01-01,Fertilizantes Sintéticos,N,196113.0
1540,51,2009-01-01,Fertilizantes Sintéticos,P,265335.47500000003
1541,51,2009-01-01,Fertilizantes Sintéticos,K,478351.41
1542,51,2010-01-01,Fertilizantes Sintéticos,N,259748.0
1543,51,2010-01-01,Fertilizantes Sintéticos,P,368373.52
1544,51,2010-01-01,Fertilizantes Sintéticos,K,643762.94
1545,51,2011-01-01,Fertilizantes Sintéticos,N,311403.0
1546,51,2011-01-01,Fertilizantes Sintéticos,P,322792.672
1547,51,2011-01-01,Fertilizantes Sintéticos,K,699341.4
1548,51,2012-01-01,Fertilizantes Sintéticos,N,373187.0
1549,51,2012-01-01,Fertilizantes Sintéticos,P,386233.27300000004
1550,51,2012-01-01,Fertilizantes Sintéticos,K,842935.5499999999
1551,51,2013-01-01,Fertilizantes Sintéticos,N,414037.0
1552,51,2013-01-01,Fertilizantes Sintéticos,P,406069.1400000001
1553,51,2013-01-01,Fertilizantes Sintéticos,K,923317.73
1554,51,2014-01-01,Fertilizantes Sintéticos,N,426331.0
1555,51,2014-01-01,Fertilizantes Sintéticos,P,417677.17100000003
1556,51,2014-01-01,Fertilizantes Sintéticos,K,943241.0499999999
1557,51,2015-01-01,Fertilizantes Sintéticos,N,414515.0
1558,51,2015-01-01,Fertilizantes Sintéticos,P,386391.03
1559,51,2015-01-01,Fertilizantes Sintéticos,K,923602.4199999999
1560,51,2016-01-01,Fertilizantes Sintéticos,N,580523.0
1561,51,2016-01-01,Fertilizantes Sintéticos,P,448241.38800000004
1562,51,2016-01-01,Fertilizantes Sintéticos,K,1005530.0599999999
1563,51,2017-01-01,Fertilizantes Sintéticos,N,581611.0
1564,51,2017-01-01,Fertilizantes Sintéticos,P,483110.05500000005
1565,51,2017-01-01,Fertilizantes Sintéticos,K,1040914.62
1566,51,2018-01-01,Fertilizantes Sintéticos,N,663397.0
1567,51,2018-01-01,Fertilizantes Sintéticos,P,500431.8610000001
1568,51,2018-01-01,Fertilizantes Sintéticos,K,1144721.06
1569,51,2019-01-01,Fertilizantes Sintéticos,N,737940.0
1570,51,2019-01-01,Fertilizantes Sintéticos,P,515573.9110000001
1571,51,2019-01-01,Fertilizantes Sintéticos,K,1122968.42
1572,51,2020-01-01,Fertilizantes Sintéticos,N,945533.0
1573,51,2020-01-01,Fertilizantes Sintéticos,P,583671.621
1574,51,2020-01-01,Fertilizantes Sintéticos,K,1299189.8699999999
1575,52,2000-01-01,Fertilizantes Sintéticos,N,110990.0
1576,52,2000-01-01,Fertilizantes Sintéticos,P,109915.11400000002
1577,52,2000-01-01,Fertilizantes Sintéticos,K,268123.2
1578,52,2001-01-01,Fertilizantes Sintéticos,N,103510.0
1579,52,2001-01-01,Fertilizantes Sintéticos,P,117772.37400000001
1580,52,2001-01-01,Fertilizantes Sintéticos,K,203061.99
1581,52,2002-01-01,Fertilizantes Sintéticos,N,114528.0
1582,52,2002-01-01,Fertilizantes Sintéticos,P,134897.09300000002
1583,52,2002-01-01,Fertilizantes Sintéticos,K,233427.53999999998
1584,52,2003-01-01,Fertilizantes Sintéticos,N,140797.0
1585,52,2003-01-01,Fertilizantes Sintéticos,P,171520.752
1586,52,2003-01-01,Fertilizantes Sintéticos,K,292102.73
1587,52,2004-01-01,Fertilizantes Sintéticos,N,139347.0
1588,52,2004-01-01,Fertilizantes Sintéticos,P,165029.55400000003
1589,52,2004-01-01,Fertilizantes Sintéticos,K,301817.88
1590,52,2005-01-01,Fertilizantes Sintéticos,N,137214.0
1591,52,2005-01-01,Fertilizantes Sintéticos,P,130351.41900000002
1592,52,2005-01-01,Fertilizantes Sintéticos,K,225989.91
1593,52,2006-01-01,Fertilizantes Sintéticos,N,143909.0
1594,52,2006-01-01,Fertilizantes Sintéticos,P,140634.029
1595,52,2006-01-01,Fertilizantes Sintéticos,K,216588.5
1596,52,2007-01-01,Fertilizantes Sintéticos,N,191826.0
1597,52,2007-01-01,Fertilizantes Sintéticos,P,169868.018
1598,52,2007-01-01,Fertilizantes Sintéticos,K,313175.6
1599,52,2008-01-01,Fertilizantes Sintéticos,N,192951.0
1600,52,2008-01-01,Fertilizantes Sintéticos,P,148949.70200000002
1601,52,2008-01-01,Fertilizantes Sintéticos,K,270560.07999999996
1602,52,2009-01-01,Fertilizantes Sintéticos,N,163406.0
1603,52,2009-01-01,Fertilizantes Sintéticos,P,132759.72600000002
1604,52,2009-01-01,Fertilizantes Sintéticos,K,208736.69999999998
1605,52,2010-01-01,Fertilizantes Sintéticos,N,205777.0
1606,52,2010-01-01,Fertilizantes Sintéticos,P,162173.32200000001
1607,52,2010-01-01,Fertilizantes Sintéticos,K,291463.63
1608,52,2011-01-01,Fertilizantes Sintéticos,N,288351.0
1609,52,2011-01-01,Fertilizantes Sintéticos,P,197074.76400000002
1610,52,2011-01-01,Fertilizantes Sintéticos,K,360395.13
1611,52,2012-01-01,Fertilizantes Sintéticos,N,292346.0
1612,52,2012-01-01,Fertilizantes Sintéticos,P,207418.55400000003
1613,52,2012-01-01,Fertilizantes Sintéticos,K,366728.86
1614,52,2013-01-01,Fertilizantes Sintéticos,N,312055.0
1615,52,2013-01-01,Fertilizantes Sintéticos,P,215928.69200000004
1616,52,2013-01-01,Fertilizantes Sintéticos,K,390126.56
1617,52,2014-01-01,Fertilizantes Sintéticos,N,351792.0
1618,52,2014-01-01,Fertilizantes Sintéticos,P,224753.90700000004
1619,52,2014-01-01,Fertilizantes Sintéticos,K,403453.04
1620,52,2015-01-01,Fertilizantes Sintéticos,N,348067.0
1621,52,2015-01-01,Fertilizantes Sintéticos,P,221418.28600000002
1622,52,2015-01-01,Fertilizantes Sintéticos,K,421400.13
1623,52,2016-01-01,Fertilizantes Sintéticos,N,397715.0
1624,52,2016-01-01,Fertilizantes Sintéticos,P,249259.99300000005
1625,52,2016-01-01,Fertilizantes Sintéticos,K,448633.25999999995
1626,52,2017-01-01,Fertilizantes Sintéticos,N,387619.0
1627,52,2017-01-01,Fertilizantes Sintéticos,P,246744.62100000004
1628,52,2017-01-01,Fertilizantes Sintéticos,K,438517.22
1629,52,2018-01-01,Fertilizantes Sintéticos,N,398693.0
1630,52,2018-01-01,Fertilizantes Sintéticos,P,243747.67500000002
1631,52,2018-01-01,Fertilizantes Sintéticos,K,486232.25999999995
1632,52,2019-01-01,Fertilizantes Sintéticos,N,411874.0
1633,52,2019-01-01,Fertilizantes Sintéticos,P,274001.62200000003
1634,52,2019-01-01,Fertilizantes Sintéticos,K,485491.89999999997
1635,52,2020-01-01,Fertilizantes Sintéticos,N,488994.0
1636,52,2020-01-01,Fertilizantes Sintéticos,P,289737.55500000005
1637,52,2020-01-01,Fertilizantes Sintéticos,K,456303.29
1638,53,2000-01-01,Fertilizantes Sintéticos,N,4656.0
1639,53,2000-01-01,Fertilizantes Sintéticos,P,3643.7060000000006
1640,53,2000-01-01,Fertilizantes Sintéticos,K,5671.389999999999
1641,53,2001-01-01,Fertilizantes Sintéticos,N,4269.0
1642,53,2001-01-01,Fertilizantes Sintéticos,P,3934.3110000000006
1643,53,2001-01-01,Fertilizantes Sintéticos,K,5542.74
1644,53,2002-01-01,Fertilizantes Sintéticos,N,4896.0
1645,53,2002-01-01,Fertilizantes Sintéticos,P,4317.56
1646,53,2002-01-01,Fertilizantes Sintéticos,K,6502.219999999999
1647,53,2003-01-01,Fertilizantes Sintéticos,N,5600.0
1648,53,2003-01-01,Fertilizantes Sintéticos,P,4833.22
1649,53,2003-01-01,Fertilizantes Sintéticos,K,7611.099999999999
1650,53,2004-01-01,Fertilizantes Sintéticos,N,4596.0
1651,53,2004-01-01,Fertilizantes Sintéticos,P,4364.756
1652,53,2004-01-01,Fertilizantes Sintéticos,K,6376.889999999999
1653,53,2005-01-01,Fertilizantes Sintéticos,N,4780.0
1654,53,2005-01-01,Fertilizantes Sintéticos,P,3678.6660000000006
1655,53,2005-01-01,Fertilizantes Sintéticos,K,4426.389999999999
1656,53,2006-01-01,Fertilizantes Sintéticos,N,4125.0
1657,53,2006-01-01,Fertilizantes Sintéticos,P,3279.6850000000004
1658,53,2006-01-01,Fertilizantes Sintéticos,K,4304.38
1659,53,2007-01-01,Fertilizantes Sintéticos,N,4797.0
1660,53,2007-01-01,Fertilizantes Sintéticos,P,3448.3670000000006
1661,53,2007-01-01,Fertilizantes Sintéticos,K,5224.0199999999995
1662,53,2008-01-01,Fertilizantes Sintéticos,N,4309.0
1663,53,2008-01-01,Fertilizantes Sintéticos,P,2586.166
1664,53,2008-01-01,Fertilizantes Sintéticos,K,4681.2
1665,53,2009-01-01,Fertilizantes Sintéticos,N,4749.0
1666,53,2009-01-01,Fertilizantes Sintéticos,P,3017.0480000000002
1667,53,2009-01-01,Fertilizantes Sintéticos,K,3054.3999999999996
1668,53,2010-01-01,Fertilizantes Sintéticos,N,5887.0
1669,53,2010-01-01,Fertilizantes Sintéticos,P,3458.8550000000005
1670,53,2010-01-01,Fertilizantes Sintéticos,K,4712.74
1671,53,2011-01-01,Fertilizantes Sintéticos,N,8353.0
1672,53,2011-01-01,Fertilizantes Sintéticos,P,5022.004000000001
1673,53,2011-01-01,Fertilizantes Sintéticos,K,5102.84
1674,53,2012-01-01,Fertilizantes Sintéticos,N,8478.0
1675,53,2012-01-01,Fertilizantes Sintéticos,P,5275.901000000001
1676,53,2012-01-01,Fertilizantes Sintéticos,K,6157.7699999999995
1677,53,2013-01-01,Fertilizantes Sintéticos,N,9054.0
1678,53,2013-01-01,Fertilizantes Sintéticos,P,6471.0960000000005
1679,53,2013-01-01,Fertilizantes Sintéticos,K,6342.86
1680,53,2014-01-01,Fertilizantes Sintéticos,N,9778.0
1681,53,2014-01-01,Fertilizantes Sintéticos,P,6674.738000000001
1682,53,2014-01-01,Fertilizantes Sintéticos,K,7312.299999999999
1683,53,2015-01-01,Fertilizantes Sintéticos,N,8158.0
1684,53,2015-01-01,Fertilizantes Sintéticos,P,4979.615000000001
1685,53,2015-01-01,Fertilizantes Sintéticos,K,5834.9
1686,53,2016-01-01,Fertilizantes Sintéticos,N,7758.0
1687,53,2016-01-01,Fertilizantes Sintéticos,P,5112.026000000001
1688,53,2016-01-01,Fertilizantes Sintéticos,K,5679.69
1689,53,2017-01-01,Fertilizantes Sintéticos,N,8056.0
1690,53,2017-01-01,Fertilizantes Sintéticos,P,5800.738
1691,53,2017-01-01,Fertilizantes Sintéticos,K,5833.24
1692,53,2018-01-01,Fertilizantes Sintéticos,N,7691.0
1693,53,2018-01-01,Fertilizantes Sintéticos,P,5033.803000000001
1694,53,2018-01-01,Fertilizantes Sintéticos,K,5735.299999999999
1695,53,2019-01-01,Fertilizantes Sintéticos,N,7685.0
1696,53,2019-01-01,Fertilizantes Sintéticos,P,5135.187000000001
1697,53,2019-01-01,Fertilizantes Sintéticos,K,5663.09
1698,53,2020-01-01,Fertilizantes Sintéticos,N,10041.0
1699,53,2020-01-01,Fertilizantes Sintéticos,P,5663.52
1700,53,2020-01-01,Fertilizantes Sintéticos,K,5982.639999999999
